20/wall, 20/agent, 20/ground, 20/no_hit, 20/distance, 90/wall, 90/agent, 90/ground, 90/no_hit, 90/distance, 160/wall, 160/agent, 160/ground, 160/no_hit, 160/distance, 45/wall, 45/agent, 45/ground, 45/no_hit, 45/distance, 135/wall, 135/agent, 135/ground, 135/no_hit, 135/distance, 70/wall, 70/agent, 70/ground, 70/no_hit, 70/distance, 110/wall, 110/agent, 110/ground, 110/no_hit, 110/distance, 25/wall, 25/agent, 25/ground, 25/no_hit, 25/distance, 95/wall, 95/agent, 95/ground, 95/no_hit, 95/distance, 165/wall, 165/agent, 165/ground, 165/no_hit, 165/distance, 50/wall, 50/agent, 50/ground, 50/no_hit, 50/distance, 140/wall, 140/agent, 140/ground, 140/no_hit, 140/distance, 75/wall, 75/agent, 75/ground, 75/no_hit, 75/distance, 115/wall, 115/agent, 115/ground, 115/no_hit, 115/distance, 15/wall, 15/agent, 15/ground, 15/no_hit, 15/distance, 85/wall, 85/agent, 85/ground, 85/no_hit, 85/distance, 155/wall, 155/agent, 155/ground, 155/no_hit, 155/distance, 40/wall, 40/agent, 40/ground, 40/no_hit, 40/distance, 130/wall, 130/agent, 130/ground, 130/no_hit, 130/distance, 65/wall, 65/agent, 65/ground, 65/no_hit, 65/distance, 105/wall, 105/agent, 105/ground, 105/no_hit, 105/distance,vel_x,vel_y,vel_z,action
1, 0, 0, 0, 0.04199802, 1, 0, 0, 0, 0.01089699, 1, 0, 0, 0, 0.8091933, 1, 0, 0, 0, 0.01689496, 1, 0, 0, 0, 0.01416611, 1, 0, 0, 0, 0.01197939, 1, 0, 0, 0, 0.01123701,1, 0, 0, 0, 0.03180974, 1, 0, 0, 0, 0.01086873, 0, 0, 1, 0, 0.5657055, 1, 0, 0, 0, 0.01537629, 1, 0, 0, 0, 0.01540166, 1, 0, 0, 0, 0.01156779, 1, 0, 0, 0, 0.01156474,1, 0, 0, 0, 0.06312877, 1, 0, 0, 0, 0.01110912, 0, 0, 1, 0, 0.2277589, 1, 0, 0, 0, 0.01908258, 1, 0, 0, 0, 0.01335146, 1, 0, 0, 0, 0.01263467, 1, 0, 0, 0, 0.0111077,-0.3486156,0,-3.984833,2
1, 0, 0, 0, 0.08053892, 1, 0, 0, 0, 0.02089698, 1, 0, 0, 0, 0.8082317, 1, 0, 0, 0, 0.0323992, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.02297268, 1, 0, 0, 0, 0.02154904,1, 0, 0, 0, 0.06100104, 1, 0, 0, 0, 0.0208428, 0, 0, 1, 0, 0.5657056, 1, 0, 0, 0, 0.02948687, 0, 0, 1, 0, 0.5657052, 1, 0, 0, 0, 0.02218338, 1, 0, 0, 0, 0.02217752,1, 0, 0, 0, 0.1210611, 1, 0, 0, 0, 0.02130379, 0, 0, 1, 0, 0.2277589, 1, 0, 0, 0, 0.03659436, 1, 0, 0, 0, 0.0280443, 1, 0, 0, 0, 0.0242293, 1, 0, 0, 0, 0.02130107,-0.3486633,0,-3.984833,2
1, 0, 0, 0, 0.1190798, 1, 0, 0, 0, 0.03089696, 1, 0, 0, 0, 0.8072699, 1, 0, 0, 0, 0.04790342, 1, 0, 0, 0, 0.8582858, 1, 0, 0, 0, 0.03396596, 1, 0, 0, 0, 0.03186106,1, 0, 0, 0, 0.09019236, 1, 0, 0, 0, 0.03081686, 0, 0, 1, 0, 0.5657056, 1, 0, 0, 0, 0.04359744, 0, 0, 1, 0, 0.5657052, 1, 0, 0, 0, 0.03279895, 1, 0, 0, 0, 0.03318024,0, 0, 1, 0, 0.227758, 1, 0, 0, 0, 0.03149846, 0, 0, 1, 0, 0.2277589, 1, 0, 0, 0, 0.05410615, 0, 0, 1, 0, 0.2277589, 1, 0, 0, 0, 0.03582393, 1, 0, 0, 0, 0.03149443,-0.3486156,0,-3.984737,4
1, 0, 0, 0, 0.05368833, 1, 0, 0, 0, 0.03186106, 1, 0, 0, 0, 0.7344286, 1, 0, 0, 0, 0.03554729, 1, 0, 0, 0, 0.8156166, 1, 0, 0, 0, 0.03089696, 1, 0, 0, 0, 0.4850039,1, 0, 0, 0, 0.04796325, 1, 0, 0, 0, 0.03318023, 0, 0, 1, 0, 0.5657001, 1, 0, 0, 0, 0.0340084, 0, 0, 1, 0, 0.5657055, 1, 0, 0, 0, 0.03081686, 0, 0, 1, 0, 0.5657052,1, 0, 0, 0, 0.06207487, 1, 0, 0, 0, 0.03149443, 0, 0, 1, 0, 0.227759, 1, 0, 0, 0, 0.03787553, 0, 0, 1, 0, 0.2277589, 1, 0, 0, 0, 0.03149846, 0, 0, 1, 0, 0.2277582,0,0,0,4
1, 0, 0, 0, 0.03758305, 1, 0, 0, 0, 0.4850039, 1, 0, 0, 0, 0.3305181, 1, 0, 0, 0, 0.03125522, 1, 0, 0, 0, 0.7429209, 1, 0, 0, 0, 0.03186106, 1, 0, 0, 0, 0.6956804,1, 0, 0, 0, 0.0355917, 0, 0, 1, 0, 0.5657053, 1, 0, 0, 0, 0.3235612, 1, 0, 0, 0, 0.03093556, 0, 0, 1, 0, 0.5657002, 1, 0, 0, 0, 0.03318023, 0, 0, 1, 0, 0.5657054,1, 0, 0, 0, 0.04050336, 0, 0, 1, 0, 0.2277582, 0, 0, 1, 0, 0.2128983, 1, 0, 0, 0, 0.03211525, 0, 0, 1, 0, 0.227759, 1, 0, 0, 0, 0.03149443, 0, 0, 1, 0, 0.227759,0,0,0,1
1, 0, 0, 0, 0.027578, 1, 0, 0, 0, 0.4750039, 1, 0, 0, 0, 0.3621736, 1, 0, 0, 0, 0.02293471, 1, 0, 0, 0, 0.7370966, 1, 0, 0, 0, 0.02392658, 1, 0, 0, 0, 0.6813906,1, 0, 0, 0, 0.02611677, 0, 0, 1, 0, 0.5657052, 1, 0, 0, 0, 0.3174501, 1, 0, 0, 0, 0.02270015, 0, 0, 1, 0, 0.5657002, 1, 0, 0, 0, 0.0258317, 0, 0, 1, 0, 0.5657054,1, 0, 0, 0, 0.0297209, 0, 0, 1, 0, 0.2277582, 0, 0, 1, 0, 0.2011664, 1, 0, 0, 0, 0.0235658, 0, 0, 1, 0, 0.227759, 1, 0, 0, 0, 0.02319076, 0, 0, 1, 0, 0.2277589,-2.294302,0,3.276634,1
1, 0, 0, 0, 0.01757292, 1, 0, 0, 0, 0.4650039, 1, 0, 0, 0, 0.393829, 1, 0, 0, 0, 0.0146288, 1, 0, 0, 0, 0.7312726, 1, 0, 0, 0, 0.01764988, 1, 0, 0, 0, 0.6694091,1, 0, 0, 0, 0.01664182, 0, 0, 1, 0, 0.5657052, 1, 0, 0, 0, 0.3137974, 1, 0, 0, 0, 0.01460591, 0, 0, 1, 0, 0.5657002, 1, 0, 0, 0, 0.02126372, 0, 0, 1, 0, 0.5657054,1, 0, 0, 0, 0.01893839, 0, 0, 1, 0, 0.2277582, 0, 0, 1, 0, 0.2277591, 1, 0, 0, 0, 0.01501631, 0, 0, 1, 0, 0.227759, 1, 0, 0, 0, 0.01626355, 0, 0, 1, 0, 0.2277589,-2.294302,0,3.276539,1
1, 0, 0, 0, 0.008395502, 1, 0, 0, 0, 0.4550039, 1, 0, 0, 0, 0.5393683, 1, 0, 0, 0, 0.008727042, 1, 0, 0, 0, 0.7254483, 1, 0, 0, 0, 0.4105018, 1, 0, 0, 0, 0.6583477,1, 0, 0, 0, 0.008253172, 0, 0, 1, 0, 0.5657052, 1, 0, 0, 0, 0.3223684, 1, 0, 0, 0, 0.009201757, 0, 0, 1, 0, 0.5657004, 1, 0, 0, 0, 0.4010956, 0, 0, 1, 0, 0.5657054,1, 0, 0, 0, 0.008739945, 0, 0, 1, 0, 0.2277582, 0, 0, 1, 0, 0.2277591, 1, 0, 0, 0, 0.008494522, 0, 0, 1, 0, 0.227759, 1, 0, 0, 0, 0.01342564, 0, 0, 1, 0, 0.2277589,-2.294302,0,3.276539,1
1, 0, 0, 0, 0.005987356, 1, 0, 0, 0, 0.4450039, 1, 0, 0, 0, 0.5334367, 1, 0, 0, 0, 0.01213218, 1, 0, 0, 0, 0.719624, 1, 0, 0, 0, 0.4005654, 1, 0, 0, 0, 0.6473103,1, 0, 0, 0, 0.00633539, 0, 0, 1, 0, 0.5657052, 1, 0, 0, 0, 0.3295183, 1, 0, 0, 0, 0.0241519, 0, 0, 1, 0, 0.5657004, 1, 0, 0, 0, 0.3912447, 0, 0, 1, 0, 0.5657054,1, 0, 0, 0, 0.005797784, 0, 0, 1, 0, 0.2277582, 0, 0, 1, 0, 0.2277591, 1, 0, 0, 0, 0.00884954, 0, 0, 1, 0, 0.227759, 0, 0, 1, 0, 0.2277582, 0, 0, 1, 0, 0.2277589,-2.294302,0,3.276634,1
0, 0, 0, 1, 0, 1, 0, 0, 0, 0.2807009, 1, 0, 0, 0, 0.6464908, 1, 0, 0, 0, 0.2723284, 1, 0, 0, 0, 0.5654894, 1, 0, 0, 0, 0.2414256, 1, 0, 0, 0, 0.4474241,0, 0, 1, 0, 0.5657027, 1, 0, 0, 0, 0.3005359, 0, 0, 1, 0, 0.5656989, 1, 0, 0, 0, 0.2591023, 1, 0, 0, 0, 0.5597238, 1, 0, 0, 0, 0.2858428, 1, 0, 0, 0, 0.5105596,0, 0, 1, 0, 0.2277578, 0, 0, 1, 0, 0.2052081, 0, 0, 1, 0, 0.2277549, 0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277579, 0, 0, 1, 0, 0.2279147, 0, 0, 1, 0, 0.2277577,-2.294302,0,3.276634,1
0, 0, 0, 1, 0, 1, 0, 0, 0, 0.270701, 1, 0, 0, 0, 0.6405529, 1, 0, 0, 0, 0.2626559, 1, 0, 0, 0, 0.5596653, 1, 0, 0, 0, 0.2319633, 1, 0, 0, 0, 0.4449149,0, 0, 1, 0, 0.5657027, 1, 0, 0, 0, 0.2898292, 0, 0, 1, 0, 0.565699, 1, 0, 0, 0, 0.2496839, 1, 0, 0, 0, 0.5539591, 1, 0, 0, 0, 0.2690521, 1, 0, 0, 0, 0.5295517,0, 0, 1, 0, 0.2277578, 0, 0, 1, 0, 0.201165, 0, 0, 1, 0, 0.2059025, 0, 0, 1, 0, 0.2277576, 0, 0, 1, 0, 0.2277579, 0, 0, 1, 0, 0.218314, 0, 0, 1, 0, 0.2277577,-2.294302,0,3.276634,3
0, 0, 0, 1, 0, 1, 0, 0, 0, 0.2319633, 1, 0, 0, 0, 0.5532679, 1, 0, 0, 0, 0.6703291, 1, 0, 0, 0, 0.5148307, 1, 0, 0, 0, 0.2554373, 1, 0, 0, 0, 0.2707009,1, 0, 0, 0, 0.4365529, 1, 0, 0, 0, 0.2690519, 0, 0, 1, 0, 0.5656997, 0, 0, 1, 0, 0.5657026, 0, 0, 1, 0, 0.5657033, 1, 0, 0, 0, 0.2441284, 1, 0, 0, 0, 0.2898292,0, 0, 1, 0, 0.2277579, 0, 0, 1, 0, 0.2183141, 0, 0, 1, 0, 0.227758, 0, 0, 1, 0, 0.2277578, 0, 0, 1, 0, 0.2277577, 0, 0, 1, 0, 0.2277576, 0, 0, 1, 0, 0.201165,0,0,0,3
0, 0, 0, 1, 0, 1, 0, 0, 0, 0.2554373, 1, 0, 0, 0, 0.5773883, 1, 0, 0, 0, 0.4360083, 1, 0, 0, 0, 0.2894676, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.2319633,0, 0, 1, 0, 0.5657046, 1, 0, 0, 0, 0.2441284, 0, 0, 1, 0, 0.5657033, 0, 0, 1, 0, 0.5657048, 0, 0, 1, 0, 0.5657029, 1, 0, 0, 0, 0.2811235, 1, 0, 0, 0, 0.2690518,0, 0, 1, 0, 0.2277579, 0, 0, 1, 0, 0.2277576, 0, 0, 1, 0, 0.2277576, 0, 0, 1, 0, 0.2279179, 0, 0, 1, 0, 0.2277577, 0, 0, 1, 0, 0.2277578, 0, 0, 1, 0, 0.218314,0,0,0,1
0, 0, 0, 1, 0, 1, 0, 0, 0, 0.2454372, 1, 0, 0, 0, 0.5052652, 1, 0, 0, 0, 0.4268381, 1, 0, 0, 0, 0.2764633, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.2226318,0, 0, 1, 0, 0.5657035, 1, 0, 0, 0, 0.2345418, 0, 0, 1, 0, 0.5657033, 0, 0, 1, 0, 0.5657048, 0, 0, 1, 0, 0.5657029, 1, 0, 0, 0, 0.2683408, 1, 0, 0, 0, 0.271603,0, 0, 1, 0, 0.2277579, 0, 0, 1, 0, 0.2277576, 0, 0, 1, 0, 0.2277577, 0, 0, 1, 0, 0.2277579, 0, 0, 1, 0, 0.2277577, 0, 0, 1, 0, 0.2277564, 0, 0, 1, 0, 0.2114379,0.3486633,0,3.984833,1
0, 0, 0, 1, 0, 1, 0, 0, 0, 0.2354372, 1, 0, 0, 0, 0.490279, 1, 0, 0, 0, 0.4220533, 1, 0, 0, 0, 0.263459, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.2137743,0, 0, 1, 0, 0.5657034, 1, 0, 0, 0, 0.2249552, 0, 0, 1, 0, 0.5657033, 0, 0, 1, 0, 0.5657049, 1, 0, 0, 0, 0.2860298, 1, 0, 0, 0, 0.2564421, 1, 0, 0, 0, 0.2741548,0, 0, 1, 0, 0.2277579, 0, 0, 1, 0, 0.2280151, 0, 0, 1, 0, 0.2277577, 0, 0, 1, 0, 0.2277579, 0, 0, 1, 0, 0.2277577, 0, 0, 1, 0, 0.2277578, 0, 0, 1, 0, 0.2051312,0.3486156,0,3.984833,3
1, 0, 0, 0, 0.09256317, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.2856732, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.2738127, 1, 0, 0, 0, 0.9483321, 1, 0, 0, 0, 0.2354372,0, 0, 1, 0, 0.5657027, 1, 0, 0, 0, 0.2564421, 1, 0, 0, 0, 0.4202529, 0, 0, 1, 0, 0.5657037, 1, 0, 0, 0, 0.2282252, 0, 0, 1, 0, 0.565703, 1, 0, 0, 0, 0.2249552,1, 0, 0, 0, 0.09238504, 0, 0, 1, 0, 0.2277578, 0, 0, 1, 0, 0.2277577, 0, 0, 1, 0, 0.227758, 0, 0, 1, 0, 0.2012101, 0, 0, 1, 0, 0.2277579, 0, 0, 1, 0, 0.2280151,0,0,0,1
1, 0, 0, 0, 0.1296069, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.2726012, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.2129064, 1, 0, 0, 0, 0.9423524, 1, 0, 0, 0, 0.2269695,0, 0, 1, 0, 0.5657027, 1, 0, 0, 0, 0.2470852, 1, 0, 0, 0, 0.4257771, 0, 0, 1, 0, 0.5657036, 1, 0, 0, 0, 0.2318828, 0, 0, 1, 0, 0.565703, 1, 0, 0, 0, 0.2177614,1, 0, 0, 0, 0.09111508, 0, 0, 1, 0, 0.2277578, 0, 0, 1, 0, 0.2277577, 0, 0, 1, 0, 0.2105993, 0, 0, 1, 0, 0.2013956, 0, 0, 1, 0, 0.2277579, 0, 0, 1, 0, 0.2206805,1.690531,0,3.625202,1
1, 0, 0, 0, 0.2333908, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.2597841, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.1985085, 1, 0, 0, 0, 0.9363729, 1, 0, 0, 0, 0.2185018,0, 0, 1, 0, 0.5657027, 1, 0, 0, 0, 0.2378522, 0, 0, 1, 0, 0.5657029, 0, 0, 1, 0, 0.5657036, 1, 0, 0, 0, 0.2418951, 0, 0, 1, 0, 0.5657053, 1, 0, 0, 0, 0.2108445,1, 0, 0, 0, 0.1181753, 0, 0, 1, 0, 0.2277576, 0, 0, 1, 0, 0.2277577, 0, 0, 1, 0, 0.2011653, 1, 0, 0, 0, 0.1960696, 0, 0, 1, 0, 0.2277577, 0, 0, 1, 0, 0.2131827,1.690483,0,3.625202,1
1, 0, 0, 0, 0.5253767, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.2469671, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.1919264, 1, 0, 0, 0, 0.9303932, 1, 0, 0, 0, 0.2100341,0, 0, 1, 0, 0.5657027, 1, 0, 0, 0, 0.2287765, 1, 0, 0, 0, 0.2720185, 0, 0, 1, 0, 0.5657036, 1, 0, 0, 0, 0.1905986, 0, 0, 1, 0, 0.5657051, 1, 0, 0, 0, 0.2018503,1, 0, 0, 0, 0.1706569, 0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277577, 0, 0, 1, 0, 0.2047197, 1, 0, 0, 0, 0.1893711, 0, 0, 1, 0, 0.2277579, 0, 0, 1, 0, 0.2062377,1.690483,0,3.625202,3
1, 0, 0, 0, 0.08688019, 1, 0, 0, 0, 0.9303934, 1, 0, 0, 0, 0.2515936, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.2081337, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0,1, 0, 0, 0, 0.09003814, 0, 0, 1, 0, 0.5657052, 1, 0, 0, 0, 0.2134361, 0, 0, 1, 0, 0.5140788, 1, 0, 0, 0, 0.1965352, 0, 0, 1, 0, 0.5657039, 1, 0, 0, 0, 0.2287765,1, 0, 0, 0, 0.09030318, 0, 0, 1, 0, 0.2277579, 1, 0, 0, 0, 0.1875075, 0, 0, 1, 0, 0.2277579, 0, 0, 1, 0, 0.2022595, 0, 0, 1, 0, 0.2277579, 0, 0, 1, 0, 0.2277573,0,0,0,1
1, 0, 0, 0, 0.08763376, 1, 0, 0, 0, 0.9203933, 1, 0, 0, 0, 0.1879176, 1, 0, 0, 0, 0.9391249, 1, 0, 0, 0, 0.2001425, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0,1, 0, 0, 0, 0.1068465, 0, 0, 1, 0, 0.5657052, 1, 0, 0, 0, 0.2270814, 0, 0, 1, 0, 0.5023853, 1, 0, 0, 0, 0.1927483, 0, 0, 1, 0, 0.5657037, 1, 0, 0, 0, 0.2230672,1, 0, 0, 0, 0.0845947, 0, 0, 1, 0, 0.2277579, 1, 0, 0, 0, 0.183881, 0, 0, 1, 0, 0.2277579, 1, 0, 0, 0, 0.1995962, 0, 0, 1, 0, 0.2277579, 0, 0, 1, 0, 0.2277578,2.828455,0,2.828407,1
1, 0, 0, 0, 0.1030931, 1, 0, 0, 0, 0.9103934, 1, 0, 0, 0, 0.1843182, 1, 0, 0, 0, 0.9303246, 1, 0, 0, 0, 0.1943436, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0,1, 0, 0, 0, 0.1275186, 0, 0, 1, 0, 0.5657051, 1, 0, 0, 0, 0.1817229, 0, 0, 1, 0, 0.5657027, 1, 0, 0, 0, 0.1895486, 0, 0, 1, 0, 0.5657037, 1, 0, 0, 0, 0.2158962,1, 0, 0, 0, 0.08784658, 0, 0, 1, 0, 0.2277578, 1, 0, 0, 0, 0.1802544, 0, 0, 1, 0, 0.2277579, 1, 0, 0, 0, 0.193636, 0, 0, 1, 0, 0.2277579, 0, 0, 1, 0, 0.2277578,2.828407,0,2.828407,1
1, 0, 0, 0, 0.1198056, 1, 0, 0, 0, 0.9003936, 1, 0, 0, 0, 0.1807275, 1, 0, 0, 0, 0.9232498, 1, 0, 0, 0, 0.1885446, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0,1, 0, 0, 0, 0.1481908, 0, 0, 1, 0, 0.5657048, 1, 0, 0, 0, 0.1761698, 0, 0, 1, 0, 0.5657026, 1, 0, 0, 0, 0.1808017, 0, 0, 1, 0, 0.5657036, 1, 0, 0, 0, 0.2119043,1, 0, 0, 0, 0.1020674, 0, 0, 1, 0, 0.2277578, 1, 0, 0, 0, 0.1766277, 0, 0, 1, 0, 0.2277579, 1, 0, 0, 0, 0.1876758, 0, 0, 1, 0, 0.2277579, 0, 0, 1, 0, 0.2277574,2.828455,0,2.828503,1
1, 0, 0, 0, 0.1365181, 1, 0, 0, 0, 0.8903936, 1, 0, 0, 0, 0.177137, 1, 0, 0, 0, 0.9161749, 1, 0, 0, 0, 0.1827457, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0,1, 0, 0, 0, 0.1688629, 0, 0, 1, 0, 0.5657049, 1, 0, 0, 0, 0.1725827, 0, 0, 1, 0, 0.5657026, 1, 0, 0, 0, 0.1750797, 0, 0, 1, 0, 0.5657035, 1, 0, 0, 0, 0.2202295,1, 0, 0, 0, 0.1163054, 0, 0, 1, 0, 0.2277578, 1, 0, 0, 0, 0.1730011, 0, 0, 1, 0, 0.2277579, 1, 0, 0, 0, 0.1817156, 0, 0, 1, 0, 0.2277579, 0, 0, 1, 0, 0.2277578,2.828455,0,2.828407,1
1, 0, 0, 0, 0.1532306, 1, 0, 0, 0, 0.8803936, 1, 0, 0, 0, 0.1735464, 1, 0, 0, 0, 0.9091001, 1, 0, 0, 0, 0.1769468, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0,1, 0, 0, 0, 0.189535, 0, 0, 1, 0, 0.5657049, 1, 0, 0, 0, 0.1689983, 0, 0, 1, 0, 0.5657024, 1, 0, 0, 0, 0.1693877, 0, 0, 1, 0, 0.5657035, 1, 0, 0, 0, 0.2153685,1, 0, 0, 0, 0.1305435, 0, 0, 1, 0, 0.2277578, 1, 0, 0, 0, 0.1693746, 0, 0, 1, 0, 0.2277579, 1, 0, 0, 0, 0.1757554, 0, 0, 1, 0, 0.2277579, 0, 0, 1, 0, 0.2277578,2.828455,0,2.828407,4
0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.2039628, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.1739334, 1, 0, 0, 0, 0.8803934, 1, 0, 0, 0, 0.1804632,0, 0, 1, 0, 0.5001858, 1, 0, 0, 0, 0.2153685, 1, 0, 0, 0, 0.2169472, 0, 0, 1, 0, 0.5657033, 1, 0, 0, 0, 0.1680961, 0, 0, 1, 0, 0.5657048, 1, 0, 0, 0, 0.1713821,0, 0, 1, 0, 0.2277579, 0, 0, 1, 0, 0.2277578, 1, 0, 0, 0, 0.1796772, 0, 0, 1, 0, 0.2118829, 1, 0, 0, 0, 0.1710579, 0, 0, 1, 0, 0.2277578, 1, 0, 0, 0, 0.1807223,0,0,0,1
1, 0, 0, 0, 0.8411175, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.04479042, 1, 0, 0, 0, 0.2524161, 1, 0, 0, 0, 0.04362183, 1, 0, 0, 0, 0.7797366, 1, 0, 0, 0, 0.05189636,0, 0, 1, 0, 0.5657041, 0, 0, 1, 0, 0.5036691, 1, 0, 0, 0, 0.04426051, 0, 0, 1, 0, 0.5376092, 1, 0, 0, 0, 0.03773418, 0, 0, 1, 0, 0.5657017, 1, 0, 0, 0, 0.04810006,0, 0, 1, 0, 0.2277579, 0, 0, 1, 0, 0.2277575, 1, 0, 0, 0, 0.03992713, 0, 0, 1, 0, 0.2086171, 1, 0, 0, 0, 0.04118211, 0, 0, 1, 0, 0.2277575, 0, 0, 1, 0, 0.2277574,1.690483,0,3.62525,4
1, 0, 0, 0, 0.2115488, 1, 0, 0, 0, 0.05189636, 1, 0, 0, 0, 0.06348401, 1, 0, 0, 0, 0.7197945, 1, 0, 0, 0, 0.04467847, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.04847083,1, 0, 0, 0, 0.2527314, 1, 0, 0, 0, 0.04810006, 1, 0, 0, 0, 0.06586935, 0, 0, 1, 0, 0.5657018, 1, 0, 0, 0, 0.04217652, 0, 0, 1, 0, 0.5036691, 1, 0, 0, 0, 0.03965566,0, 0, 1, 0, 0.2045304, 0, 0, 1, 0, 0.2277574, 1, 0, 0, 0, 0.04928958, 0, 0, 1, 0, 0.2277575, 1, 0, 0, 0, 0.03690099, 0, 0, 1, 0, 0.2277575, 1, 0, 0, 0, 0.04784388,0,0,0,4
1, 0, 0, 0, 0.6731681, 1, 0, 0, 0, 0.04847083, 1, 0, 0, 0, 0.1300914, 1, 0, 0, 0, 0.4094814, 1, 0, 0, 0, 0.05669476, 1, 0, 0, 0, 0.05189637, 1, 0, 0, 0, 0.04237118,0, 0, 1, 0, 0.5657018, 1, 0, 0, 0, 0.03965566, 1, 0, 0, 0, 0.1420985, 0, 0, 1, 0, 0.5657051, 1, 0, 0, 0, 0.05799202, 1, 0, 0, 0, 0.04810006, 1, 0, 0, 0, 0.04210576,0, 0, 1, 0, 0.2277575, 1, 0, 0, 0, 0.04784389, 1, 0, 0, 0, 0.08972336, 0, 0, 1, 0, 0.2277575, 1, 0, 0, 0, 0.04513515, 0, 0, 1, 0, 0.2277574, 1, 0, 0, 0, 0.03585286,0,0,0,4
1, 0, 0, 0, 0.9610876, 1, 0, 0, 0, 0.04237118, 1, 0, 0, 0, 0.6957885, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.1143485, 1, 0, 0, 0, 0.04847084, 1, 0, 0, 0, 0.05157194,1, 0, 0, 0, 0.4099929, 1, 0, 0, 0, 0.04210577, 0, 0, 1, 0, 0.5657036, 1, 0, 0, 0, 0.05196121, 1, 0, 0, 0, 0.1199618, 1, 0, 0, 0, 0.03965567, 1, 0, 0, 0, 0.05215405,0, 0, 1, 0, 0.2277575, 1, 0, 0, 0, 0.03585286, 0, 0, 1, 0, 0.2015608, 0, 0, 1, 0, 0.2277574, 1, 0, 0, 0, 0.07298634, 1, 0, 0, 0, 0.0478439, 1, 0, 0, 0, 0.04193686,0,0,0,4
0, 0, 0, 1, 0, 1, 0, 0, 0, 0.05157192, 1, 0, 0, 0, 0.902938, 1, 0, 0, 0, 0.04754259, 1, 0, 0, 0, 0.6844393, 1, 0, 0, 0, 0.04237117, 1, 0, 0, 0, 0.08594768,0, 0, 1, 0, 0.555149, 1, 0, 0, 0, 0.05215405, 0, 0, 1, 0, 0.565697, 1, 0, 0, 0, 0.04478492, 0, 0, 1, 0, 0.5657037, 1, 0, 0, 0, 0.04210577, 1, 0, 0, 0, 0.09346263,0, 0, 1, 0, 0.2277574, 1, 0, 0, 0, 0.04193686, 0, 0, 1, 0, 0.2277576, 1, 0, 0, 0, 0.04743236, 1, 0, 0, 0, 0.1772216, 1, 0, 0, 0, 0.03585286, 1, 0, 0, 0, 0.06225571,0,0,0,4
1, 0, 0, 0, 0.04706608, 1, 0, 0, 0, 0.08594761, 1, 0, 0, 0, 0.6056573, 1, 0, 0, 0, 0.03989129, 1, 0, 0, 0, 0.854067, 1, 0, 0, 0, 0.05157191, 1, 0, 0, 0, 0.7424707,1, 0, 0, 0, 0.047602, 1, 0, 0, 0, 0.09346255, 0, 0, 1, 0, 0.5177732, 1, 0, 0, 0, 0.03899729, 0, 0, 1, 0, 0.5656973, 1, 0, 0, 0, 0.05215403, 0, 0, 1, 0, 0.5657034,1, 0, 0, 0, 0.04841391, 1, 0, 0, 0, 0.06225568, 0, 0, 1, 0, 0.2277575, 1, 0, 0, 0, 0.03597792, 0, 0, 1, 0, 0.2277576, 1, 0, 0, 0, 0.04193685, 1, 0, 0, 0, 0.1417921,0,0,0,4
1, 0, 0, 0, 0.04014422, 1, 0, 0, 0, 0.7424707, 1, 0, 0, 0, 0.8044693, 1, 0, 0, 0, 0.04763061, 1, 0, 0, 0, 0.6476496, 1, 0, 0, 0, 0.08594761, 1, 0, 0, 0, 0.816107,1, 0, 0, 0, 0.03757018, 0, 0, 1, 0, 0.5657035, 0, 0, 1, 0, 0.5656996, 1, 0, 0, 0, 0.04770768, 0, 0, 1, 0, 0.5553039, 1, 0, 0, 0, 0.09346256, 0, 0, 1, 0, 0.5171149,1, 0, 0, 0, 0.03734931, 1, 0, 0, 0, 0.1417921, 0, 0, 1, 0, 0.2013593, 1, 0, 0, 0, 0.04037421, 0, 0, 1, 0, 0.2277575, 1, 0, 0, 0, 0.06225568, 0, 0, 1, 0, 0.2277577,0,0,0,4
