20/wall,20/agent,20/ground,20/no_hit,20/distance,90/wall,90/agent,90/ground,90/no_hit,90/distance,160/wall,160/agent,160/ground,160/no_hit,160/distance,45/wall,45/agent,45/ground,45/no_hit,45/distance,135/wall,135/agent,135/ground,135/no_hit,135/distance,70/wall,70/agent,70/ground,70/no_hit,70/distance,110/wall,110/agent,110/ground,110/no_hit,110/distance,25/wall,25/agent,25/ground,25/no_hit,25/distance,95/wall,95/agent,95/ground,95/no_hit,95/distance,165/wall,165/agent,165/ground,165/no_hit,165/distance,50/wall,50/agent,50/ground,50/no_hit,50/distance,140/wall,140/agent,140/ground,140/no_hit,140/distance,75/wall,75/agent,75/ground,75/no_hit,75/distance,115/wall,115/agent,115/ground,115/no_hit,115/distance,15/wall,15/agent,15/ground,15/no_hit,15/distance,85/wall,85/agent,85/ground,85/no_hit,85/distance,155/wall,155/agent,155/ground,155/no_hit,155/distance,40/wall,40/agent,40/ground,40/no_hit,40/distance,130/wall,130/agent,130/ground,130/no_hit,130/distance,65/wall,65/agent,65/ground,65/no_hit,65/distance,105/wall,105/agent,105/ground,105/no_hit,105/distance,vel_x,vel_y,vel_z
0.994487320837928,0.0016538037486218495,0.0,0.0038588754134507505,0.48179601216097023,0.9867695700110304,0.01323042998897557,0.0,-3.3584246494910985e-15,0.5163705853252482,0.9746416758544661,2.1250362580715887e-17,0.0,0.02535832414553585,0.13214207299228176,0.9922822491730959,0.0027563395810363683,0.0,0.004961411245863849,0.6376825224366043,0.9906284454244803,2.1250362580715887e-17,0.0,0.009371554575517,0.4289752304024256,0.9917309812568937,0.0027563395810364525,0.0,0.005512679162077011,0.7083631118798228,0.9955898566703463,0.0027563395810362434,0.0,0.0016538037486177048,0.6314846005953694,0.7431091510474083,0.0011025358324145379,0.25578831312017475,5.312590645178972e-18,0.4727091928831314,0.9349503858875554,0.00992282249173133,0.05512679162074624,-7.860465750519907e-18,0.45165579027563396,0.9983461962513951,-4.3151246464923076e-17,0.0016538037486251156,1.463672932855431e-18,0.11537323533241467,0.13726571113559638,0.00220507166482908,0.8605292171995704,1.6588293239028218e-17,0.5506038732855568,0.6356119073869886,-7.41594285980085e-17,0.36438809261301097,6.938893903907228e-18,0.34854323127122366,0.09922822491730882,0.0016538037486217337,0.8991179713340636,-1.951563910473908e-17,0.5539487469625135,0.02094818081585892,0.000551267916207447,0.9785005512678943,7.37257477290143e-18,0.5672284985115774,0.1576626240352738,-1.3010426069826053e-17,0.8423373759647246,1.6696713456276768e-17,0.21684662726571105,0.0016538037486204527,0.0038588754134503567,0.9944873208379283,-1.7401444868392346e-17,0.22987665417309805,0.8379272326350846,1.214306433183765e-17,0.16207276736492926,-3.9302328752599536e-18,0.12450085954299889,0.002205071664831415,1.3010426069826053e-17,0.997794928335175,1.6046192152785466e-17,0.2219813433241456,0.19845644983461921,1.691355389077387e-17,0.80154355016538,-5.149960319306146e-18,0.20376234442668137,5.218048215738236e-15,0.0005512679162072401,0.9994487320837893,5.5294310796760726e-18,0.22751308756339572,0.0016538037486244772,0.0005512679162077323,0.9977949283351718,-1.5178830414797062e-18,0.2260520156835723,-2.8132524018742915,0.019291664708379216,-2.805727363285548
0.8583569405099154,1.734723475976807e-17,0.0,0.14164305949008466,0.29324197855524076,0.23512747875354562,0.059490084985836106,0.0,0.7053824362606249,0.19812681087818745,0.7507082152974505,0.001416430594900844,0.0,0.2478753541076489,0.2886325322209631,0.5892351274787488,0.0028328611898016855,0.0,0.4079320113314468,0.34896647307365425,0.9702549575070812,1.8648277366750676e-17,0.0,0.029745042492918816,0.5587560857648723,0.8654390934844189,0.0014164305949008796,0.0,0.1331444759206794,0.659400969546742,0.8541076487252126,0.0014164305949008766,0.0,0.14447592067988657,0.4985147634702549,0.7535410764872533,-1.2576745200831851e-17,0.24645892351274856,4.7704895589362195e-18,0.37143044861189795,0.10764872521246266,0.0920679886685559,0.8002832861189794,-5.312590645178972e-18,0.5068539917563739,0.8555240793201133,5.204170427930421e-18,0.14447592067988957,-4.336808689942018e-18,0.3136067918087819,0.13314447592068768,-2.970713952610282e-17,0.8668555240793157,5.637851296924623e-18,0.5379448031161471,0.3031161473087827,0.0014164305949008536,0.6954674220963184,-2.0057740190981832e-18,0.4857401483711048,0.04815864022663291,0.0070821529745042616,0.9447592067988629,-7.589415207398531e-18,0.547697288611898,0.43909348441926327,0.0014164305949009312,0.559490084985836,4.174178364069192e-18,0.49033229501416425,0.10623229461756534,-3.686287386450715e-18,0.8937677053824387,4.0115480381963664e-18,0.22036530286118972,-1.1518563880486e-15,0.0042492917847025274,0.9957507082152984,-3.903127820947816e-18,0.22710796511331444,0.15864022662889496,7.26415455565288e-18,0.8413597733711047,-2.656295322589486e-18,0.20906967314447591,0.007082152974500655,7.806255641895632e-18,0.9929178470254993,8.673617379884035e-19,0.22565864229461757,0.03116147308782083,-1.951563910473908e-17,0.9688385269121842,-3.957337929572091e-18,0.22632007597733717,0.0028328611898005285,0.0014164305949008575,0.9957507082152963,3.2526065174565133e-18,0.22762910198300285,0.04957507082152994,0.005665722379603487,0.9447592067988677,-2.5478751053409354e-18,0.2232185321246459,3.5737075991501435,0.006656875637393769,1.7114086902266243
0.5946524064171086,0.00962566844919759,0.0,0.3957219251336887,0.3618312535401072,0.4235294117647102,0.020320855614973553,0.0,0.5561497326203229,0.255574108310161,0.9144385026737976,0.003208556149732657,0.0,0.0823529411764678,0.371073037973262,0.9775401069518719,2.8189256484623115e-17,0.0,0.022459893048128954,0.1659203646203208,0.8898395721925124,0.0032085561497326104,0.0,0.10695187165775409,0.35266223954010695,0.9582887700534741,6.852157730108388e-17,0.0,0.04171122994652615,0.17586330596149713,0.5069518716577593,0.003208556149732646,0.0,0.48983957219250884,0.28595318321925073,0.28663101604277363,0.002139037433155063,0.7112299465240577,4.9873299934333204e-18,0.453778064638503,0.09411764705882747,0.00855614973262023,0.8973262032085645,-6.342582709040201e-18,0.5478064820534758,0.7657754010695187,0.003208556149732562,0.23101604278075147,-3.415236843329339e-18,0.3927765803967915,0.9914438502673871,-3.5128150388530344e-17,0.008556149732619256,1.0083080204115191e-17,0.1513719008598932,0.8641711229946488,0.0021390374331550738,0.1336898395721895,-2.1141942363467336e-18,0.36577458686844916,0.808556149732617,0.003208556149732692,0.18823529411764295,-1.2468324983583301e-17,0.24707479408983973,0.3700534759358308,0.002139037433155193,0.627807486631019,5.4752209710517974e-18,0.5000313684491977,0.05882352941176083,-7.48099499014998e-18,0.9411764705882396,9.107298248878237e-18,0.22086287133689855,0.2438502673796779,0.0010695187165771277,0.7550802139037442,-9.324138683375338e-18,0.2063964215614973,0.144385026737967,0.0010695187165775456,0.8545454545454552,-3.1712913545201005e-18,0.20729119755508021,0.8032085561497377,9.974659986866641e-18,0.19679144385027564,-2.8189256484623115e-18,0.15759164041604276,0.08877005347593739,0.0010695187165775581,0.9101604278074891,-4.445228907190568e-18,0.21886050873796792,0.9828877005347703,-2.5587171270657905e-17,0.017112299465236402,4.228388472693467e-18,0.14884444384064166,0.001069518716579121,0.0042780748663101605,0.994652406417111,3.577867169202165e-18,0.2280309117219251,0.17346269784171311,0.004281691122994654,0.013666918756149268
0.9916540212443088,0.0037936267071320396,0.0,0.004552352048559048,0.4473055975948407,0.9977238239757255,0.0015174506828536313,0.0,0.0007587253414279571,0.1553185789567526,0.8550834597875574,0.004552352048558537,0.0,0.14036418816388344,0.4116782630197266,0.9855842185128986,0.006069802731411391,0.0,0.008345978755690917,0.40058565428679815,0.9742033383915013,0.004552352048558476,0.0,0.021244309559935504,0.3255017687708649,0.9764795144157792,0.0007587253414264791,0.0,0.022761760242795553,0.2759521190591805,0.9924127465857377,0.006828528072837659,0.0,0.0007587253414229334,0.1751526917579667,0.9150227617602413,0.006828528072837683,0.07814871016691907,5.312590645178972e-18,0.4378296205766314,0.9954476479514544,0.0030349013657060622,0.001517450682869459,-7.209944447028604e-18,0.15839710577996968,0.5333839150227617,0.0045523520485583535,0.4605462822458296,0.0015174506828527843,0.45992640867223067,0.9984825493171563,0.0015174506828527841,-7.494005416219807e-15,1.3877787807814457e-17,0.35610918204855846,0.8482549317147147,0.004552352048558353,0.14491654021243394,0.0022761760242791793,0.35077920976479515,0.9491654021244369,-9.80118763926896e-17,0.048558421851285005,0.002276176024279194,0.24202012136342943,0.9802731411229151,0.005311077389984832,0.012898330804247293,0.0015174506828528138,0.21733826271623652,0.031866464339899425,0.0030349013657056186,0.9650986342943915,1.3660947373317356e-17,0.2273441963960547,0.9901365705614456,0.0022761760242786602,0.007587253414254924,-1.4148838350935833e-17,0.14918555356373298,0.07663125948406682,0.0030349013657054954,0.9203338391502265,-3.604972223514302e-18,0.22348889953717754,0.032625189681336375,0.002276176024279224,0.9650986342943924,6.613633252161577e-18,0.22843103698027312,0.37936267071320573,0.0037936267071321094,0.6168437025796709,-4.87890977618477e-18,0.19146012784673752,0.29438543247344806,0.0007587253414263915,0.704855842185126,4.9873299934333204e-18,0.20270547985356602,0.9726858877086236,0.009104704097116872,0.018209408194243992,9.053088140253962e-18,0.14489746256373287,7.122708649588694e-07,-3.139849491518021e-16,0.0012360136570549463
0.9385964912280697,0.0010964912280701843,0.0,0.0603070175438592,0.5189180496271928,0.8256578947368431,0.07894736842105263,0.0,0.0953947368421039,0.6009509630153507,0.969298245614036,0.0010964912280701576,0.0,0.029605263157890888,0.5671828553497806,0.8585526315789468,2.3852447794681098e-17,0.0,0.14144736842105202,0.5045804308991231,0.9978070175438587,0.002192982456140347,0.0,-1.7208456881689926e-15,0.2799876734703946,0.7642543859649114,0.0054824561403508994,0.0,0.23026315789473595,0.4258749781469298,0.8848684210526315,0.020833333333333363,0.0,0.09429824561403599,0.4039464456798246,0.08991228070175572,0.0010964912280701667,0.9089912280701773,4.9873299934333204e-18,0.5530086418859641,0.08552631578947739,0.06030701754385901,0.8541666666666705,-6.2341624917916505e-18,0.5102819848793859,0.1907894736842105,0.0010964912280701808,0.8081140350877225,-3.903127820947816e-18,0.5242474369660088,0.39802631578948,-3.469446951953614e-17,0.6019736842105312,9.75781955236954e-18,0.5163245235745612,0.9945175438596443,0.0010964912280701793,0.004385964912271001,-2.0599841277224584e-18,0.28909852496052624,0.21600877192982612,0.00986842105263163,0.7741228070175412,-1.2034644114589099e-17,0.5353859269188596,0.7105263157894746,0.00877192982456149,0.2807017543859671,5.366800753803247e-18,0.3518820004495614,0.15460526315789674,-7.15573433840433e-18,0.8453947368421081,8.72782748850831e-18,0.21621377148026324,0.019736842105261942,0.01644736842105263,0.9638157894736852,-8.890457814381136e-18,0.22184513013157897,0.19956140350877213,0.0021929824561403633,0.7982456140350878,-3.1170812458958252e-18,0.21572015201864037,0.0087719298245576,9.75781955236954e-18,0.9912280701754441,-2.6020852139652106e-18,0.2249616333333333,0.47149122807017974,0.0032894736842105097,0.5252192982456192,-4.391018798566293e-18,0.19879724862828949,0.019736842105261915,0.003289473684210545,0.9769736842105244,4.119968255444917e-18,0.22625011218201754,0.12061403508771852,0.027412280701753982,0.8519736842105265,3.0899761915836876e-18,0.21127152782894737,3.3487194287280735,0.010757670416666667,-2.090796003299348
0.9775280898876397,2.1250362580715887e-17,0.0,0.022471910112358967,0.12225651905882337,0.9596827495043008,0.019167217448776797,0.0,0.02115003304692803,0.4853178012822208,0.998678122934568,0.001321877065432886,0.0,-5.273559366969494e-16,0.5780319726034366,0.9550561797752811,9.410874857174178e-17,0.0,0.04494382022471965,0.1439427711824189,0.9087904824851281,0.0006609385327164801,0.0,0.09054857898215558,0.44858913257435556,0.6265697290152019,7.719519468096792e-17,0.0,0.37343027098480247,0.3662723105551874,0.9867812293456732,-2.0816681711721685e-16,0.0,0.013218770654325585,0.42802387733509584,0.9927296761401211,-1.734723475976807e-17,0.0072703238598837705,5.312590645178972e-18,0.130044163375413,0.8003965631196421,0.015201586252478097,0.18440185062790698,-7.48099499014998e-18,0.42726181635822863,0.7362855254461336,-3.0791341698588326e-17,0.2637144745538687,3.74049749507499e-18,0.5060478737369465,0.8711169861202984,0.0006609385327164281,0.12822207534699037,1.5178830414797062e-17,0.2060465907435559,0.7957699933906098,0.0006609385327164281,0.20356906807666025,-2.222614453595284e-18,0.4714277600931923,0.1579643093192291,0.005287508261731723,0.8367481824190306,-1.7997756063259374e-17,0.5448044048182422,0.8902842035690728,1.682681771697503e-16,0.10971579643093615,6.938893903907228e-18,0.4118492413688037,0.9610046265697154,-1.1817803680091998e-17,0.03899537343027781,1.5070410197548512e-17,0.12824487437673493,-1.3461454173580023e-15,0.0019828155981487777,0.9980171844018517,-1.566672139241554e-17,0.2285899523066755,0.006609385327160711,1.1492543028346347e-17,0.9933906146728293,-3.74049749507499e-18,0.22497506012161264,0.9953734302709674,1.235990476633475e-17,0.004626569728996777,1.1058862159352145e-17,0.1340448359233311,0.006609385327169065,6.895525817007808e-17,0.9933906146728407,-4.9873299934333204e-18,0.22406539499339076,0.15465961665565053,-7.632783294297951e-17,0.845340383344349,5.312590645178972e-18,0.21087427881692003,0.0006609385327188966,2.931682674400804e-16,0.9993390614672812,4.716279450311944e-18,0.23000977713152648,1.195596684398541,0.004654425515532057,3.7525969385326996
0.9136363636363628,1.9949319973733282e-17,0.0,0.08636363636363663,0.448988145327273,0.9436363636363678,0.024545454545454475,0.0,0.031818181818185964,0.5421672175727273,0.9809090909090918,0.001818181818181816,0.0,0.017272727272722804,0.20452143090454541,0.8390909090909073,0.0009090909090908907,0.0,0.1599999999999986,0.44861731190909093,0.9990909090909081,3.7730235602495554e-17,0.0,0.0009090909090874455,0.16803456489999977,0.9772727272727251,7.19910242530375e-17,0.0,0.02272727272727587,0.6400006486727272,0.9563636363636339,0.020000000000000025,0.0,0.02363636363636147,0.3744813999090909,0.7318181818181813,0.0009090909090909024,0.26727272727272644,5.095750210681871e-18,0.4591599538363637,0.39818181818181964,0.03636363636363652,0.5654545454545448,-6.776263578034403e-18,0.4899193185381818,0.9618181818181818,-2.8189256484623115e-18,0.03818181818182137,-5.963111948670274e-19,0.2277916850736365,0.4781818181818201,-3.7730235602495554e-17,0.5218181818181848,1.2034644114589099e-17,0.5238288428181821,0.9818181818181763,-5.312590645178972e-17,0.018181818181805476,-2.1141942363467336e-18,0.16398131478727257,0.18818181818182236,0.002727272727272801,0.8090909090909053,-1.463672932855431e-17,0.5350040524090909,0.7927272727272765,0.009090909090909116,0.19818181818182146,6.071532165918825e-18,0.31741634757181814,0.008181818181810185,-9.215718466126788e-18,0.9918181818181875,1.1438332919722072e-17,0.22652533071818187,0.02454545454545333,0.009090909090908848,0.9663636363636374,-1.1817803680091998e-17,0.2241068281090909,0.7618181818181858,1.0083080204115191e-17,0.23818181818180917,-3.3881317890172014e-18,0.14561323856363623,0.0036363636363634932,1.0950441942103595e-17,0.996363636363643,-3.2526065174565133e-19,0.22775493118181817,0.8172727272727325,0.0009090909090909306,0.18181818181818787,-4.662069341687669e-18,0.14861898983,0.00363636363636477,-5.0306980803327406e-17,0.996363636363634,4.662069341687669e-18,0.2274979267272727,0.26272727272727237,0.02363636363636366,0.7136363636363643,6.396792817664476e-18,0.1935743408190909,-3.652995702727251,0.024228811909090618,1.4759527999090891
0.9950413223140488,2.0383000842727483e-17,0.0,0.004958677685950839,0.2672576162727273,0.9057851239669467,0.033057851239669554,0.0,0.06115702479339283,0.6874973228595043,0.8933884297520669,-3.2742905609062234e-17,0.0,0.106611570247931,0.47567461619008256,0.981818181818182,0.000826446280991803,0.0,0.01735537190082713,0.28167288206611574,0.9314049586776851,0.0008264462809917741,0.0,0.06776859504132304,0.5689776413223141,0.38677685950414126,7.37257477290143e-17,0.0,0.6132231404958703,0.24315832190082456,-1.942890293094024e-14,0.0008264462809917626,0.0,0.9991735537190316,0.000204125867780236,0.9033057851239653,-1.6263032587282567e-17,0.09669421487603157,5.204170427930421e-18,0.2591423240413224,0.019008264462819724,0.009090909090908816,0.9719008264462954,-6.993104012531504e-18,0.5525699324049584,0.36611570247933883,-1.214306433183765e-17,0.6338842975206644,8.673617379884035e-19,0.45303948169421493,0.9173553719008336,-2.8406096919120216e-17,0.08264462809917189,1.3118846287074604e-17,0.30158683380165263,0.4851239669421491,-5.811323644522304e-17,0.5148760330578523,-2.168404344971009e-18,0.5027202420661157,0.026446280991730353,0.004132231404958752,0.9694214876033012,-1.5720931501039814e-17,0.5561135880991734,0.006611570247930243,0.0016528925619836198,0.991735537190075,6.342582709040201e-18,0.5630351291735536,0.7041322314049562,-1.0083080204115191e-17,0.29586776859504593,1.2685165418080402e-17,0.17949968132231406,-1.304512053934559e-15,0.004132231404958341,0.9958677685950423,-1.3064636178450328e-17,0.22794852795867768,0.13553719008264542,1.0516761073109393e-17,0.8644628099173571,-3.496552006265752e-18,0.21709899753719009,0.4049586776859523,1.1384122811097797e-17,0.5950413223140476,3.469446951953614e-18,0.2115847589173553,0.06446280991735878,7.112366251504909e-17,0.9355371900826489,-4.7704895589362195e-18,0.2264038223140497,0.018181818181819076,-6.331740687315346e-17,0.9818181818181796,4.87890977618477e-18,0.2277974904132231,2.1094237467877974e-15,0.003305785123966728,0.9966942148760296,7.860465750519907e-18,0.22844855254545457,3.9461948892562044,0.015074023279338846,0.2512397280595037
0.9744623655913975,1.7780915628762273e-17,0.0,0.02553763440860191,0.4012479542741937,0.37365591397849873,0.018817204301075526,0.0,0.6075268817204343,0.29350269651881666,0.9919354838709686,0.0013440860215053808,0.0,0.0067204301075232675,0.24255345926747324,0.931451612903226,-1.6046192152785466e-17,0.0,0.06854838709677429,0.437016288844086,0.8467741935483863,2.1250362580715887e-17,0.0,0.15188172043010692,0.26821597103091394,0.2983870967742015,0.004032258064516153,0.0,0.697580645161295,0.20191574415322386,0.7311827956989222,0.009408602150537659,0.0,0.2594086021505351,0.4255665179301076,0.8884408602150549,-1.3010426069826053e-17,0.11155913978494668,4.7704895589362195e-18,0.37884168444892485,0.08602150537634373,0.03629032258064516,0.8776881720430114,-5.5294310796760726e-18,0.5223895223252688,0.9314516129032258,5.204170427930421e-18,0.0685483870967773,-4.716279450311944e-18,0.24355298900000008,0.5215053763440849,-3.0791341698588326e-17,0.47849462365591555,6.613633252161577e-18,0.4607440589650538,0.7836021505376336,-2.7972416050126014e-17,0.2163978494623667,-2.0057740190981832e-18,0.29324828738440845,0.03897849462365843,0.012096774193548439,0.9489247311827915,-8.673617379884035e-18,0.5536625847983873,0.37634408602150476,0.004032258064516138,0.61962365591398,4.445228907190568e-18,0.4386292059327957,0.059139784946236895,-4.445228907190568e-18,0.940860215053767,5.095750210681871e-18,0.21906601168010753,0.018817204301074295,0.005376344086021506,0.975806451612904,-5.041540102057596e-18,0.2274000903763441,0.5430107526881698,7.697835424647081e-18,0.45698924731182355,-2.7647155398380363e-18,0.17417453756317197,0.11424731182795766,8.239936510889834e-18,0.8857526881720423,0.0,0.2217969094354839,0.37768817204301236,-9.107298248878237e-18,0.6223118279569915,-4.065758146820642e-18,0.1914712192956989,0.012096774193547266,1.734723475976807e-17,0.9879032258064504,3.469446951953614e-18,0.22776158803763444,0.12096774193548386,0.024193548387096718,0.8548387096774198,-1.2468324983583301e-18,0.21436362383064517,-0.8430200546841403,0.012230616008064518,3.8029427392473107
0.9967426710097735,0.0004653327128897384,0.0,0.002791996277337519,0.43522548013959955,0.9022801302931641,0.003257328990228049,0.0,0.09446254071661478,0.23584738256258692,0.9190321079571903,0.0009306654257794149,0.0,0.08003722661702717,0.12656201481340093,0.9953466728710997,0.00186133085155885,0.0,0.002791996277335597,0.6607363564448584,0.9990693345742291,0.00046533271288967584,0.0,0.00046533271288184963,0.08198318672684951,0.645416472778042,0.00046533271288979727,0.0,0.3541181945090781,0.5076243801521627,0.9986040018613364,0.0013959981386685548,0.0,-4.385380947269368e-15,0.08254837393113085,0.9879013494648636,0.0013959981386691299,0.010702652396460233,5.421010862427522e-18,0.4620672074918569,0.9613773848301681,0.007910656119126003,0.0307119590507402,-8.023096076392733e-18,0.16195255790367674,0.9218241042345419,0.0004653327128897156,0.07771056305258595,-5.041540102057596e-18,0.1796273714215917,0.022801302931599654,0.0018613308515588991,0.9753373662168631,1.7672495411513722e-17,0.5683268342950203,0.9688227082364076,-7.24247051220317e-17,0.031177291763591797,1.4094628242311558e-17,0.09102066386133134,0.14332247557002953,0.005118659841786678,0.8515588645881755,-2.0708261494473135e-17,0.5372764629739415,0.9986040018613126,0.0009306654257796127,0.00046533271286791633,7.697835424647081e-18,0.0790424884067007,-1.4488410471358293e-14,-3.144186300207963e-18,1.000000000000007,1.7943545954635098e-17,0.23019708957654786,0.2815262912982862,0.0013959981386686103,0.7170777105630455,-1.8756697583999227e-17,0.18880468004141454,0.786877617496535,0.0004653327128897236,0.21265704979058986,-4.0115480381963664e-18,0.09422299989064667,0.0013959981386647557,0.0004653327128897242,0.9981386691484375,2.0057740190981832e-17,0.2308562472312704,0.9818520241972629,0.0004653327128896923,0.01768264308981571,-5.312590645178972e-18,0.07337302655607239,1.970645868709653e-15,2.0816681711721685e-17,0.9999999999999964,5.854691731421724e-18,0.2299881336900884,0.9790600279199264,0.00279199627733873,0.01814797580266858,-6.451002926288751e-18,0.09076679842252199,3.8571852187063893,0.023091544094927974,0.8849642925537464
